"No.","Time","Source","Destination","Protocol","Info","Length"
"3960","242.426722","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1062/9732, ttl=64 (no response found!)","98"
"3961","242.435983","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1063/9988, ttl=64 (no response found!)","98"
"3962","242.447174","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1064/10244, ttl=64 (no response found!)","98"
"3963","242.458778","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1065/10500, ttl=64 (no response found!)","98"
"3964","242.479204","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1066/10756, ttl=64 (no response found!)","98"
"3965","242.489527","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1067/11012, ttl=64 (no response found!)","98"
"3966","242.496112","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1068/11268, ttl=64 (no response found!)","98"
"3967","242.520512","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1069/11524, ttl=64 (no response found!)","98"
"3968","242.532836","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1070/11780, ttl=64 (no response found!)","98"
"3969","242.813971","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1071/12036, ttl=64 (no response found!)","98"
"3970","242.814991","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1072/12292, ttl=64 (no response found!)","98"
"3971","243.335232","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1073/12548, ttl=64 (no response found!)","98"
"3972","243.335574","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1074/12804, ttl=64 (no response found!)","98"
"3973","243.339198","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1075/13060, ttl=64 (no response found!)","98"
"3974","243.339198","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1076/13316, ttl=64 (no response found!)","98"
"3975","243.342474","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1077/13572, ttl=64 (no response found!)","98"
"3976","243.343431","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1078/13828, ttl=64 (no response found!)","98"
"3977","243.349490","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1079/14084, ttl=64 (no response found!)","98"
"3978","243.366705","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1080/14340, ttl=64 (no response found!)","98"
"3979","243.387171","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1081/14596, ttl=64 (no response found!)","98"
"3980","243.406304","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1082/14852, ttl=64 (no response found!)","98"
"3981","243.448160","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1083/15108, ttl=64 (no response found!)","98"
"3982","243.448160","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1084/15364, ttl=64 (no response found!)","98"
"3983","243.459401","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1085/15620, ttl=64 (no response found!)","98"
"3984","243.493235","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1086/15876, ttl=64 (no response found!)","98"
"3985","243.541687","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1087/16132, ttl=64 (no response found!)","98"
"3986","243.555609","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1088/16388, ttl=64 (no response found!)","98"
"3987","243.570590","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1089/16644, ttl=64 (no response found!)","98"
"3988","243.583396","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1090/16900, ttl=64 (no response found!)","98"
"3989","243.616251","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1091/17156, ttl=64 (no response found!)","98"
"3990","243.625783","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1092/17412, ttl=64 (no response found!)","98"
"3991","243.635948","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1093/17668, ttl=64 (no response found!)","98"
"3992","243.656437","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1094/17924, ttl=64 (no response found!)","98"
"3993","243.710828","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1095/18180, ttl=64 (no response found!)","98"
"3994","243.711608","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1096/18436, ttl=64 (no response found!)","98"
"3995","243.716688","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1097/18692, ttl=64 (no response found!)","98"
"3996","244.008237","192.168.6.68","107.167.96.31","TCP","53092  >  443 [RST, ACK] Seq=3309 Ack=3355 Win=0 Len=0","54"
"3997","244.014573","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1098/18948, ttl=64 (no response found!)","98"
"3998","244.014573","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1099/19204, ttl=64 (no response found!)","98"
"3999","244.014573","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1100/19460, ttl=64 (no response found!)","98"
"4000","244.014573","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1101/19716, ttl=64 (no response found!)","98"
"4001","244.015148","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1102/19972, ttl=64 (no response found!)","98"
"4002","244.015327","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1103/20228, ttl=64 (no response found!)","98"
"4003","244.015961","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1104/20484, ttl=64 (no response found!)","98"
"4004","244.016371","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1105/20740, ttl=64 (no response found!)","98"
"4005","244.056098","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1106/20996, ttl=64 (no response found!)","98"
"4006","244.078715","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1107/21252, ttl=64 (no response found!)","98"
"4007","244.093230","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1108/21508, ttl=64 (no response found!)","98"
"4008","244.130703","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1109/21764, ttl=64 (no response found!)","98"
"4009","244.131135","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1110/22020, ttl=64 (no response found!)","98"
"4010","244.144898","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1111/22276, ttl=64 (no response found!)","98"
"4011","244.157716","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1112/22532, ttl=64 (no response found!)","98"
"4012","244.174228","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1113/22788, ttl=64 (no response found!)","98"
"4013","244.218846","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1114/23044, ttl=64 (no response found!)","98"
"4014","244.219065","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1115/23300, ttl=64 (no response found!)","98"
"4015","244.221781","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1116/23556, ttl=64 (no response found!)","98"
"4016","244.304497","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1117/23812, ttl=64 (no response found!)","98"
"4017","244.307203","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1118/24068, ttl=64 (no response found!)","98"
"4018","244.326990","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1119/24324, ttl=64 (no response found!)","98"
"4019","244.379043","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1120/24580, ttl=64 (no response found!)","98"
"4020","244.380195","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1121/24836, ttl=64 (no response found!)","98"
"4021","244.380835","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1122/25092, ttl=64 (no response found!)","98"
"4022","244.402088","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1123/25348, ttl=64 (no response found!)","98"
"4023","244.424569","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1124/25604, ttl=64 (no response found!)","98"
"4024","244.434600","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1125/25860, ttl=64 (no response found!)","98"
"4025","244.507497","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1126/26116, ttl=64 (no response found!)","98"
"4026","244.518427","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1127/26372, ttl=64 (no response found!)","98"
"4027","244.565932","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1128/26628, ttl=64 (no response found!)","98"
"4028","244.584645","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1129/26884, ttl=64 (no response found!)","98"
"4029","244.610123","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1130/27140, ttl=64 (no response found!)","98"
"4030","244.646978","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1131/27396, ttl=64 (no response found!)","98"
"4031","244.648090","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1132/27652, ttl=64 (no response found!)","98"
"4032","244.665914","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1133/27908, ttl=64 (no response found!)","98"
"4033","244.680608","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1134/28164, ttl=64 (no response found!)","98"
"4034","244.694541","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1135/28420, ttl=64 (no response found!)","98"
"4035","244.733275","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1136/28676, ttl=64 (no response found!)","98"
"4036","244.733616","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1137/28932, ttl=64 (no response found!)","98"
"4037","244.750132","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1138/29188, ttl=64 (no response found!)","98"
"4038","244.766731","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1139/29444, ttl=64 (no response found!)","98"
"4039","244.780615","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1140/29700, ttl=64 (no response found!)","98"
"4040","244.784359","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1141/29956, ttl=64 (no response found!)","98"
"4041","244.833474","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1142/30212, ttl=64 (no response found!)","98"
"4042","244.853613","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1143/30468, ttl=64 (no response found!)","98"
"4043","244.860930","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1144/30724, ttl=64 (no response found!)","98"
"4044","244.903738","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1145/30980, ttl=64 (no response found!)","98"
"4045","244.940363","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1146/31236, ttl=64 (no response found!)","98"
"4046","244.952736","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1147/31492, ttl=64 (no response found!)","98"
"4047","244.973963","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1148/31748, ttl=64 (no response found!)","98"
"4048","245.013878","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1149/32004, ttl=64 (no response found!)","98"
"4049","245.078802","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1150/32260, ttl=64 (no response found!)","98"
"4050","245.079213","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1151/32516, ttl=64 (no response found!)","98"
"4051","245.082449","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1152/32772, ttl=64 (no response found!)","98"
"4052","245.085037","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1153/33028, ttl=64 (no response found!)","98"
"4053","245.100305","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1154/33284, ttl=64 (no response found!)","98"
"4054","245.116968","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1155/33540, ttl=64 (no response found!)","98"
"4055","245.135256","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1156/33796, ttl=64 (no response found!)","98"
"4056","245.146523","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1157/34052, ttl=64 (no response found!)","98"
"4057","245.167575","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1158/34308, ttl=64 (no response found!)","98"
"4058","245.187800","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1159/34564, ttl=64 (no response found!)","98"
"4059","245.211272","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1160/34820, ttl=64 (no response found!)","98"
"4060","245.306636","52.96.165.242","192.168.6.68","TLSv1.2","Application Data","101"
"4061","245.348978","192.168.6.68","52.96.165.242","TCP","52279  >  443 [ACK] Seq=4098 Ack=1856 Win=255 Len=0","54"
"4062","249.478486","ChongqingFug_4c:99:c5","Intel_2d:cd:b9","ARP","Who has 192.168.6.68? Tell 192.168.6.214","60"
"4063","249.478571","Intel_2d:cd:b9","ChongqingFug_4c:99:c5","ARP","192.168.6.68 is at b0:7d:64:2d:cd:b9","42"
"4064","249.478746","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1161/35076, ttl=64 (no response found!)","98"
"4065","249.479008","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1162/35332, ttl=64 (no response found!)","98"
"4066","249.480698","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1163/35588, ttl=64 (no response found!)","98"
"4067","249.482262","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1164/35844, ttl=64 (no response found!)","98"
"4068","249.484710","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1165/36100, ttl=64 (no response found!)","98"
"4069","249.484710","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1166/36356, ttl=64 (no response found!)","98"
"4070","249.485182","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1167/36612, ttl=64 (no response found!)","98"
"4071","249.487592","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1168/36868, ttl=64 (no response found!)","98"
"4072","249.487592","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1169/37124, ttl=64 (no response found!)","98"
"4073","249.488061","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1170/37380, ttl=64 (no response found!)","98"
"4074","249.488276","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1171/37636, ttl=64 (no response found!)","98"
"4075","249.489986","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1172/37892, ttl=64 (no response found!)","98"
"4076","249.501957","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1173/38148, ttl=64 (no response found!)","98"
"4077","249.513853","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1174/38404, ttl=64 (no response found!)","98"
"4078","249.528125","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1175/38660, ttl=64 (no response found!)","98"
"4079","249.541485","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1176/38916, ttl=64 (no response found!)","98"
"4080","249.558737","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1177/39172, ttl=64 (no response found!)","98"
"4081","249.565702","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1178/39428, ttl=64 (no response found!)","98"
"4082","249.583879","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1179/39684, ttl=64 (no response found!)","98"
"4083","249.617101","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1180/39940, ttl=64 (no response found!)","98"
"4084","249.624792","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1181/40196, ttl=64 (no response found!)","98"
"4085","249.654490","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1182/40452, ttl=64 (no response found!)","98"
"4086","249.665902","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1183/40708, ttl=64 (no response found!)","98"
"4087","249.689108","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=1184/40964, ttl=64 (no response found!)","98"
